0.010
0.080
0.220
0.190
0.320
0.370
0.370
0.520
0.470
0.570
0.540
0.580
0.520
0.620
0.610
0.560
0.620
0.680
0.740
0.670
0.720
0.650
0.690
0.680
0.770
0.870
0.710
0.680
0.770
0.740
0.790
0.760
0.790
0.860
0.740
0.780
0.780
0.770
0.820
0.790
0.780
0.810
0.810
0.810
0.860
0.800
0.780
0.820
0.740
0.780
0.710
0.750
0.830
0.760
0.740
0.810
0.770
0.790
0.790
0.890
0.780
0.760
0.780
0.780
0.760
0.840
0.740
0.770
0.820
0.780
0.750
0.730
0.750
0.760
0.850
0.800
0.780
0.720
0.830
0.750
0.810
0.730
0.850
0.760
0.830
0.800
0.760
0.810
0.780
0.860
0.810
0.770
0.700
0.780
0.810
0.840
0.750
0.730
0.790
0.850
0.790
0.840
0.810
0.810
0.750
0.780
0.830
0.780
0.790
0.700
0.720
0.810
0.810
0.730
0.750
0.740
0.800
0.800
0.760
0.770
0.820
0.710
0.810
0.800
0.790
0.770
0.830
0.730
0.790
0.750
0.830
0.720
0.830
0.780
0.780
0.820
0.740
0.790
0.770
0.820
0.790
0.790
0.770
0.720
0.700
0.750
0.780
0.770
0.810
0.810
0.770
0.850
0.840
0.770
0.730
0.830
0.790
0.800
0.760
0.860
0.800
0.660
0.770
0.730
0.860
0.820
0.820
0.750
0.770
0.790
0.810
0.670
0.770
0.710
0.790
0.810
0.800
0.710
0.680
0.760
0.740
0.720
0.570
0.720
0.660
0.600
0.590
0.560
0.440
0.230
0.290
0.260
0.320
0.320
0.210
0.280
0.190
0.360
0.380
0.410
0.260
0.340
0.490
0.640
0.110
0.430
0.340
0.140
0.230
0.040
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.010
0.010
0.030
0.000
0.000
0.000
0.020
0.000
0.000
0.000
0.020
0.010
0.000
0.010
0.010
0.030
0.000
0.000
0.000
